tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0019873,movie,The Fatal Warning,The Fatal Warning,0,1929,\N,200,"Action,Adventure,Mystery",2.8,25
tt0019877,movie,Figaro,Figaro,0,1929,\N,120,\N,6.9,11
tt0019878,movie,Fighters of the Saddle,Fighters of the Saddle,0,1929,\N,62,Western,6.4,10
tt0019879,movie,The Fighting Terror,The Fighting Terror,0,1929,\N,50,Western,2.3,21
tt0019881,short,Finding His Voice,Finding His Voice,0,1929,\N,11,"Animation,Documentary,Music",6,181
tt0019883,movie,The Fire Detective,The Fire Detective,0,1929,\N,200,Adventure,4.8,14
tt0019884,movie,Flight,Flight,0,1929,\N,110,"Action,Adventure,Romance",6.1,319
tt0019886,movie,The Flying Fleet,The Flying Fleet,0,1929,\N,100,"Adventure,Drama,Romance",6.6,311
tt0019887,movie,The Flying Fool,The Flying Fool,0,1929,\N,63,"Adventure,Comedy,Drama",5.4,86
tt0019888,movie,The Flying Marine,The Flying Marine,0,1929,\N,65,"Action,Adventure,Drama",3.9,24
tt0019889,movie,The Flying Scotsman,The Flying Scotsman,0,1929,\N,50,"Crime,Drama",6.1,157
tt0019892,movie,Footlights and Fools,Footlights and Fools,0,1929,\N,78,"Drama,Musical",7.6,18
tt0019895,movie,The Forward Pass,The Forward Pass,0,1929,\N,78,"Drama,Romance,Sport",5.3,97
tt0019896,movie,Fox Movietone Follies of 1929,Fox Movietone Follies of 1929,0,1929,\N,80,"Comedy,Musical,Romance",6.8,23
tt0019897,short,The Bee & the Fox,The Bee & the Fox,0,1929,\N,8,"Comedy,Music,Short",5.8,20
tt0019900,short,Fragmentos da vida,Fragmentos da vida,0,1929,\N,30,"Drama,Short",6.4,45
tt0019901,movie,Woman in the Moon,Frau im Mond,0,1929,\N,156,"Adventure,Comedy,Drama",7.2,3442
tt0019907,movie,Frozen Justice,Frozen Justice,0,1929,\N,73,"Adventure,Drama,Music",5.5,25
tt0019908,movie,Frozen River,Frozen River,0,1929,\N,61,"Action,Adventure,Drama",7.2,20
tt0019909,movie,Miss Else,Fräulein Else,0,1929,\N,90,Drama,6.9,163
tt0019913,short,Furnace Trouble,Furnace Trouble,0,1929,\N,18,"Comedy,Short",8,10
tt0019917,movie,The Gamblers,The Gamblers,0,1929,\N,60,Drama,5.2,58
tt0019918,movie,Nights of Love,Gefahren der Brautzeit,0,1930,\N,80,Comedy,6.4,43
tt0019920,movie,Gentlemen of the Press,Gentlemen of the Press,0,1929,\N,75,Drama,6.7,93
tt0019923,movie,The Ghost Talks,The Ghost Talks,0,1929,\N,61,"Comedy,Crime",6.1,18
tt0019924,movie,Giftgas,Giftgas,0,1929,\N,87,Drama,6.4,12
tt0019927,movie,The Girl from Woolworth's,The Girl from Woolworth's,0,1929,\N,60,Comedy,7.8,16
tt0019928,movie,The Girl in the Glass Cage,The Girl in the Glass Cage,0,1929,\N,80,Drama,6,44
tt0019929,movie,The Girl in the Show,The Girl in the Show,0,1929,\N,82,Comedy,5.4,138
tt0019930,movie,The Girl on the Barge,The Girl on the Barge,0,1929,\N,80,"Drama,Romance",5.9,41
tt0019931,movie,Girls Gone Wild,Girls Gone Wild,0,1929,\N,57,Drama,7.5,57
tt0019932,movie,Glad Rag Doll,Glad Rag Doll,0,1929,\N,70,Drama,5.1,59
tt0019933,movie,Glorifying the American Girl,Glorifying the American Girl,0,1929,\N,95,"Comedy,Drama,Musical",5.8,719
tt0019935,movie,The Godless Girl,The Godless Girl,0,1928,\N,113,"Drama,Romance",7.1,766
tt0019936,movie,Gold Diggers of Broadway,Gold Diggers of Broadway,0,1929,\N,101,"Comedy,Musical",7,189
tt0019938,short,The Golfers,The Golfers,0,1929,\N,20,"Comedy,Short",7.1,30
tt0019939,movie,China Express,Goluboy ekspress,0,1929,\N,62,Drama,6.3,130
tt0019943,movie,Gore i radost zhenshchiny,Gore i radost zhenshchiny,0,1930,\N,\N,\N,6.5,42
tt0019945,movie,The Great Divide,The Great Divide,0,1929,\N,72,Western,5.2,142
tt0019946,movie,The Great Gabbo,The Great Gabbo,0,1929,\N,92,"Drama,Musical,Romance",6,893
tt0019947,short,Great Gobs,Great Gobs,0,1929,\N,20,"Comedy,Short",8.1,12
tt0019949,movie,The Greene Murder Case,The Greene Murder Case,0,1929,\N,69,Mystery,6.4,387
tt0019952,movie,City Butterfly,Großstadtschmetterling,0,1929,\N,102,Drama,7,41
tt0019954,movie,Gun Law,Gun Law,0,1929,\N,55,Western,5.6,25
tt0019957,movie,Half Marriage,Half Marriage,0,1929,\N,68,"Drama,Romance",5.5,149
tt0019958,movie,Half Way to Heaven,Half Way to Heaven,0,1929,\N,66,"Drama,Romance",6.7,62
tt0019959,movie,Hallelujah,Hallelujah,0,1929,\N,109,"Drama,Musical",6.7,1841
tt0019960,movie,Hallo! Afrika forude!,Hallo! Afrika forude!,0,1929,\N,145,Comedy,7.4,6
tt0019964,movie,Hardboiled Rose,Hardboiled Rose,0,1929,\N,60,"Crime,Drama,Romance",5.9,16
tt0019965,short,Harry Fox and His Six American Beauties,Harry Fox and His Six American Beauties,0,1929,\N,8,"Comedy,Music,Short",5.4,38
tt0019967,movie,The Hate Ship,The Hate Ship,0,1929,\N,83,Mystery,6.4,19
tt0019968,short,The Haunted House,The Haunted House,0,1929,\N,7,"Animation,Comedy,Family",7,1250
tt0019971,movie,Hearts in Dixie,Hearts in Dixie,0,1929,\N,71,"Drama,Musical",6.9,29
tt0019972,movie,Hearts in Exile,Hearts in Exile,0,1929,\N,82,Romance,5.6,66
tt0019975,short,Hell's Bells,Hell's Bells,0,1929,\N,6,"Animation,Comedy,Family",6.9,708
tt0019976,movie,Hell's Heroes,Hell's Heroes,0,1929,\N,68,Western,7.2,801
tt0019979,movie,Her Private Affair,Her Private Affair,0,1929,\N,70,Drama,5.1,143
tt0019982,movie,High Seas,High Seas,0,1929,\N,71,"Adventure,Drama",5.6,14
tt0019983,movie,High Voltage,High Voltage,0,1929,\N,63,Drama,5.3,371
tt0019986,movie,His Captive Woman,His Captive Woman,0,1929,\N,80,"Adventure,Crime,Drama",7.5,21
tt0019987,movie,His First Command,His First Command,0,1929,\N,65,"Action,Adventure,Comedy",5.8,41
tt0019988,movie,His Glorious Night,His Glorious Night,0,1929,\N,80,"Drama,Romance",8.4,63
tt0019990,movie,Hjärtats triumf,Hjärtats triumf,0,1929,\N,94,Drama,6.4,36
tt0019991,movie,Hold Your Man,Hold Your Man,0,1929,\N,60,"Comedy,Romance",7.9,13
tt0019992,movie,The Hole in the Wall,The Hole in the Wall,0,1929,\N,73,"Drama,Mystery",5.8,194
tt0019993,movie,The Hollywood Revue of 1929,The Hollywood Revue of 1929,0,1929,\N,130,"Comedy,Music",5.8,2047
tt0019994,short,A Hollywood Star,A Hollywood Star,0,1929,\N,20,"Comedy,Short",6.4,11
tt0019996,movie,Hongxia,Hongxia,0,1929,\N,94,Action,6.2,72
tt0019997,movie,Honky Tonk,Honky Tonk,0,1929,\N,71,Drama,7.3,18
tt0019999,short,The Hoose-Gow,The Hoose-Gow,0,1929,\N,21,"Comedy,Short",7,1202
tt0020001,movie,Hot for Paris,Hot for Paris,0,1929,\N,71,"Comedy,Musical",5.8,17
tt0020003,short,Hotter Than Hot,Hotter Than Hot,0,1929,\N,20,"Comedy,Short",8,13
tt0020004,movie,Seven Footprints to Satan,Seven Footprints to Satan,0,1929,\N,60,"Comedy,Crime,Drama",6.6,412
tt0020005,movie,Howdy Broadway,Howdy Broadway,0,1929,\N,70,"Comedy,Musical",4.3,30
tt0020006,movie,Hríchy lásky,Hríchy lásky,0,1929,\N,\N,Drama,7.3,17
tt0020007,movie,Der Hund von Baskerville,Der Hund von Baskerville,0,1929,\N,65,"Crime,Horror,Mystery",6.9,176
tt0020008,movie,Hunger in Waldenburg,Hunger in Waldenburg,0,1929,\N,\N,\N,6.8,14
tt0020009,short,Hurdy Gurdy,Hurdy Gurdy,0,1929,\N,20,"Comedy,Short",6.2,20
tt0020010,movie,El héroe de Cascorro,El héroe de Cascorro,0,1929,\N,\N,\N,4.9,11
tt0020011,movie,I Kiss Your Hand Madame,"Ich küsse Ihre Hand, Madame",0,1929,\N,66,Drama,6,163
tt0020014,movie,The Idle Rich,The Idle Rich,0,1929,\N,88,Comedy,5.8,139
tt0020015,movie,Her Skeleton in the Closet,Ihr dunkler Punkt,0,1929,\N,\N,\N,7,9
tt0020016,movie,Illusion,Illusion,0,1929,\N,84,"Drama,Music,Romance",7.2,35
tt0020018,movie,In Old Arizona,In Old Arizona,0,1928,\N,95,Western,5.6,1103
tt0020019,movie,In Old California,In Old California,0,1929,\N,60,Western,7.2,10
tt0020025,movie,The Informer,The Informer,0,1929,\N,83,Drama,7.1,249
tt0020026,movie,Innocents of Paris,Innocents of Paris,0,1929,\N,78,"Musical,Romance",7.5,43
tt0020030,movie,The Iron Mask,The Iron Mask,0,1929,\N,95,"Adventure,Drama,History",7,1278
tt0020034,movie,It's a Great Life,It's a Great Life,0,1929,\N,93,"Comedy,Musical,Romance",6.1,304
tt0020040,movie,The Jazz Age,The Jazz Age,0,1929,\N,62,"Drama,Romance",8.3,19
tt0020041,short,The Jazz Fool,The Jazz Fool,0,1929,\N,6,"Animation,Comedy,Family",5.7,411
tt0020042,movie,Jazz Heaven,Jazz Heaven,0,1929,\N,68,"Comedy,Drama,Music",5.6,141
tt0020044,movie,Harbor Drift,Jenseits der Straße - Eine Tragödie des Alltags,0,1929,\N,54,Drama,7.5,111
tt0020049,short,Jungle Rhythm,Jungle Rhythm,0,1929,\N,7,"Animation,Comedy,Family",5.8,381
tt0020052,movie,The Life of an Office Worker,Kaishain seikatsu,0,1929,\N,57,Drama,6.3,38
tt0020053,short,The Karnival Kid,The Karnival Kid,0,1929,\N,8,"Animation,Comedy,Family",6.3,830
tt0020054,movie,Katharina Knie,Katharina Knie,0,1929,\N,\N,\N,7.1,9
tt0020056,movie,The Kibitzer,The Kibitzer,0,1930,\N,77,Comedy,5.7,44
tt0020057,movie,Kid Gloves,Kid Gloves,0,1929,\N,70,Drama,6.5,13
tt0020059,movie,The King of the Kongo,The King of the Kongo,0,1929,\N,213,"Action,Adventure,Romance",5.7,55
tt0020061,movie,King of the Rodeo,King of the Rodeo,0,1928,\N,60,Western,6.8,12
tt0020062,movie,The Kiss,The Kiss,0,1929,\N,62,"Drama,Romance",6.8,1133
tt0020063,movie,Kitty,Kitty,0,1929,\N,95,"Drama,Romance",4.8,12
tt0020068,movie,Konstgjorda Svensson,Konstgjorda Svensson,0,1929,\N,81,"Comedy,Drama",5.7,33
tt0020070,movie,"Kys, klap og kommers","Kys, klap og kommers",0,1929,\N,149,Comedy,6.6,14
tt0020072,movie,The Lady Lies,The Lady Lies,0,1929,\N,75,"Drama,Romance",6.8,101
tt0020073,movie,The Lady from the Sea,The Lady from the Sea,0,1929,\N,56,Romance,6.8,27
tt0020074,movie,Lady of the Pavements,Lady of the Pavements,0,1929,\N,85,"Drama,Romance",7,103
tt0020075,movie,Laila,Laila,0,1929,\N,165,"Drama,Romance",7.5,260
tt0020078,movie,The Last Performance,The Last Performance,0,1929,\N,68,"Drama,Horror,Romance",6.7,399
tt0020079,movie,The Last Round-Up,The Last Round-Up,0,1929,\N,50,Western,6.6,29
tt0020080,movie,The Last Warning,The Last Warning,0,1928,\N,89,"Horror,Mystery,Thriller",6.9,634
tt0020081,movie,The Last of Mrs. Cheyney,The Last of Mrs. Cheyney,0,1929,\N,94,"Comedy,Drama",6,522
tt0020082,movie,The Laughing Lady,The Laughing Lady,0,1929,\N,80,Drama,6.6,53
tt0020083,movie,Laughing at Death,Laughing at Death,0,1929,\N,60,Adventure,5.3,14
tt0020086,short,Lazy Days,Lazy Days,0,1929,\N,20,"Comedy,Family,Short",6.4,139
tt0020087,short,Leaping Love,Leaping Love,0,1929,\N,21,"Comedy,Short",7.6,12
tt0020088,movie,The Leatherneck,The Leatherneck,0,1929,\N,65,Drama,6.2,112
tt0020090,short,Lesson No. 1,Lesson No. 1,0,1929,\N,18,"Comedy,Short",6.4,10
tt0020092,movie,The Letter,The Letter,0,1929,\N,65,Drama,6.7,710
tt0020094,short,Liberty,Liberty,0,1929,\N,20,"Comedy,Family,Short",7.6,1756
tt0020099,movie,Linda,Linda,0,1929,\N,75,Drama,6.7,126
tt0020101,movie,Little Johnny Jones,Little Johnny Jones,0,1929,\N,74,"Comedy,Drama,Music",7.2,22
tt0020103,movie,The Locked Door,The Locked Door,0,1929,\N,74,"Drama,Mystery,Thriller",6.1,521
tt0020105,movie,The Lone Horseman,The Lone Horseman,0,1929,\N,47,Western,7,21
tt0020107,movie,"The Long, Long Trail","The Long, Long Trail",0,1929,\N,58,Western,6.6,17
tt0020108,movie,Lost Patrol,Lost Patrol,0,1929,\N,75,"Action,Drama,War",6.2,25
tt0020109,movie,The Lost Zeppelin,The Lost Zeppelin,0,1929,\N,72,Adventure,5.4,125
tt0020112,movie,The Love Parade,The Love Parade,0,1929,\N,107,"Comedy,Musical,Romance",7,2332
tt0020113,movie,The Love Racket,The Love Racket,0,1929,\N,74,"Crime,Drama",7,13
tt0020114,movie,The Love Trap,The Love Trap,0,1929,\N,71,Comedy,6.6,208
tt0020115,movie,Love and the Devil,Love and the Devil,0,1929,\N,70,Drama,6.8,14
tt0020116,movie,Love in the Desert,Love in the Desert,0,1929,\N,70,"Action,Adventure,Romance",6.2,16
tt0020117,short,Love's Labor Found,Love's Labor Found,0,1929,\N,18,"Comedy,Short",6.4,12
tt0020121,movie,Lucky Boy,Lucky Boy,0,1929,\N,77,"Comedy,Drama,Musical",7.4,88
tt0020122,movie,Lucky Star,Lucky Star,0,1929,\N,100,"Drama,Romance",7.7,1354
tt0020124,movie,"Ludwig der Zweite, König von Bayern","Ludwig der Zweite, König von Bayern",0,1930,\N,117,"Biography,Drama,History",7,49
tt0020126,movie,Madame X,Madame X,0,1929,\N,95,Drama,5.6,502
tt0020128,movie,Madonna of Avenue A,Madonna of Avenue A,0,1929,\N,71,Drama,5.3,59
tt0020134,movie,Maman Colibri,Maman Colibri,0,1929,\N,75,Drama,6.8,65
tt0020135,movie,The Man I Love,The Man I Love,0,1929,\N,70,"Action,Comedy,Drama",5.8,65
tt0020136,movie,The Man and the Moment,The Man and the Moment,0,1929,\N,75,"Comedy,Romance",7.2,33
tt0020138,movie,A Man's Man,A Man's Man,0,1929,\N,80,Comedy,6.8,54
tt0020140,movie,Manolescu - Der König der Hochstapler,Manolescu - Der König der Hochstapler,0,1929,\N,124,Drama,7.5,33
tt0020142,movie,The Manxman,The Manxman,0,1929,\N,110,"Drama,Romance",6.2,2965
tt0020143,movie,Marianne,Marianne,0,1929,\N,111,"Drama,Musical,Romance",6.2,1209
tt0020144,movie,Marianne,Marianne,0,1929,\N,80,Drama,6,407
tt0020146,movie,The Marriage Playground,The Marriage Playground,0,1929,\N,70,"Drama,Romance",6.2,91
tt0020152,short,Matchmaking Mamma,Matchmaking Mamma,0,1929,\N,23,"Comedy,Short",6.2,109
tt0020158,short,Melody of the World,Melodie der Welt,0,1929,\N,40,"Documentary,Short",6.9,227
tt0020159,movie,Melody of the Heart,Melodie des Herzens,0,1929,\N,88,"Comedy,Drama,Musical",7.6,24
tt0020161,short,Men O'War,Men O'War,0,1929,\N,20,"Comedy,Family,Short",7.2,1281
tt0020163,movie,People on Sunday,Menschen am Sonntag,0,1930,\N,73,"Comedy,Drama,Romance",7.3,3152
tt0020164,short,The Merry Dwarfs,The Merry Dwarfs,0,1929,\N,6,"Animation,Comedy,Family",5.3,372
tt0020165,movie,Saint Joan the Maid,La merveilleuse vie de Jeanne d'Arc,0,1929,\N,125,Drama,7.3,91
tt0020166,movie,Mexicali Rose,Mexicali Rose,0,1929,\N,60,"Drama,Romance",5.7,204
tt0020167,short,Mickey's Choo-Choo,Mickey's Choo-Choo,0,1929,\N,7,"Animation,Comedy,Family",6.2,522
tt0020168,short,Mickey's Follies,Mickey's Follies,0,1929,\N,7,"Animation,Comedy,Family",5.7,491
tt0020171,movie,Midstream,Midstream,0,1929,\N,70,Sci-Fi,6.2,17
tt0020172,movie,The Million Dollar Collar,The Million Dollar Collar,0,1929,\N,62,"Drama,Family",6.6,12
tt0020174,movie,The Mississippi Gambler,The Mississippi Gambler,0,1929,\N,57,"Drama,Music,Romance",5.8,14
tt0020175,movie,Mister Antonio,Mister Antonio,0,1929,\N,73,Comedy,6.3,29
tt0020177,movie,El misterio de la Puerta del Sol,El misterio de la Puerta del Sol,0,1930,\N,71,"Comedy,Drama",6.3,72
tt0020179,short,"Moan & Groan, Inc.","Moan & Groan, Inc.",0,1929,\N,20,"Comedy,Family,Short",6.3,120
tt0020180,movie,Modern Love,Modern Love,0,1929,\N,60,"Comedy,Romance",7.3,25
tt0020182,movie,Monte Cristo,Monte Cristo,0,1929,\N,223,Adventure,6.9,144
tt0020187,movie,Mother's Boy,Mother's Boy,0,1929,\N,82,"Drama,Musical",5.6,15
tt0020189,short,The Naggers' Day of Rest,The Naggers' Day of Rest,0,1931,\N,10,"Comedy,Short",4.7,47
tt0020190,short,Mr. Smith Wakes Up,Mr. Smith Wakes Up,0,1929,\N,25,"Comedy,Short",7.3,13
tt0020193,movie,Mother Krause's Journey to Happiness,Mutter Krausens Fahrt ins Glück,0,1929,\N,121,Drama,7.4,291
tt0020197,movie,The Mysterious Dr. Fu Manchu,The Mysterious Dr. Fu Manchu,0,1929,\N,80,"Crime,Romance,Thriller",6.2,248
tt0020198,movie,The Mysterious Island,The Mysterious Island,0,1929,\N,95,"Adventure,Romance,Sci-Fi",6.1,658
tt0020202,movie,Die Nacht gehört uns,Die Nacht gehört uns,0,1929,\N,110,Romance,7.1,20
tt0020203,movie,Nachtgestalten,Nachtgestalten,0,1929,\N,113,Drama,6.7,16
tt0020205,movie,Napoleon at St. Helena,Napoleon auf St. Helena,0,1929,\N,100,Drama,6.3,41
tt0020206,movie,Narkose,Narkose,0,1929,\N,\N,Drama,5,16
tt0020209,movie,Naughty Baby,Naughty Baby,0,1928,\N,70,"Comedy,Romance",7.7,32
tt0020210,movie,Navy Blues,Navy Blues,0,1929,\N,77,"Comedy,Drama",5.7,559
tt0020211,movie,"Nazaré, Praia de Pescadores","Nazaré, Praia de Pescadores",0,1929,\N,15,Documentary,6.1,23
tt0020213,movie,Bolnye nervy,Bolnye nervy,0,1929,\N,45,"Drama,Sport",5.5,13
tt0020214,short,The New Half Back,The New Half Back,0,1929,\N,22,"Action,Comedy,Short",4.2,32
tt0020215,movie,New Orleans,New Orleans,0,1929,\N,68,Drama,7.8,11
tt0020216,movie,New Year's Eve,New Year's Eve,0,1929,\N,70,Drama,5.8,11
tt0020217,movie,New York Nights,New York Nights,0,1929,\N,82,"Crime,Drama,Music",5.7,227
tt0020218,movie,Night Parade,Night Parade,0,1929,\N,71,Drama,5.7,117
tt0020219,short,A Night in a Dormitory,A Night in a Dormitory,0,1930,\N,22,"Comedy,Musical,Short",5.2,116
tt0020220,movie,Nihonbashi,Nihonbashi,0,1929,\N,77,"Drama,Romance",6.8,14
tt0020221,movie,Nix on Dames,Nix on Dames,0,1929,\N,67,"Comedy,Musical,Romance",8.4,35
tt0020223,movie,Noah's Ark,Noah's Ark,0,1928,\N,135,"Drama,War",6.8,770
tt0020227,movie,Nothing But the Truth,Nothing But the Truth,0,1929,\N,78,"Action,Comedy,Romance",6.5,78
tt0020228,movie,The New Gentlemen,Les nouveaux messieurs,0,1929,\N,135,Comedy,6.8,178
tt0020230,movie,The New Babylon,Novyy Vavilon,0,1929,\N,120,"Drama,History",7.3,844
tt0020232,movie,Fragment of an Empire,Oblomok imperii,0,1929,\N,96,Drama,7.3,425
tt0020234,movie,"Oh, Yeah?","Oh, Yeah?",0,1929,\N,74,"Action,Comedy,Drama",5.5,57
tt0020237,short,The Old Barn,The Old Barn,0,1929,\N,20,"Action,Comedy,Short",4.7,68
tt0020238,movie,On with the Show!,On with the Show!,0,1929,\N,104,"Comedy,Musical,Romance",5.9,333
tt0020239,short,One Good Turn,One Good Turn,0,1929,\N,9,"Animation,Short",6.3,30
tt0020241,movie,One Hysterical Night,One Hysterical Night,0,1929,\N,75,"Comedy,Romance",5,15
tt0020243,movie,One Stolen Night,One Stolen Night,0,1929,\N,58,"Action,Drama,Romance",7.2,11
tt0020246,short,The Opry House,The Opry House,0,1929,\N,6,"Animation,Comedy,Family",6.2,471
tt0020247,movie,Our Modern Maidens,Our Modern Maidens,0,1929,\N,76,"Comedy,Drama",6.2,873
tt0020248,short,Outdoor Indore,Outdoor Indore,0,1928,\N,10,"Animation,Comedy,Short",5.1,45
tt0020253,movie,The Pagan,The Pagan,0,1929,\N,83,"Drama,Music,Romance",6.9,394
tt0020255,movie,Painted Faces,Painted Faces,0,1929,\N,74,"Crime,Mystery",6.1,70
tt0020256,movie,Pals of the Prairie,Pals of the Prairie,0,1929,\N,53,Western,7.2,20
tt0020258,movie,Paris Bound,Paris Bound,0,1929,\N,73,"Drama,Romance",5.7,130
tt0020263,movie,Peach Skin,Peau de pêche,0,1929,\N,89,Drama,7.2,57
tt0020264,short,Perfect Day,Perfect Day,0,1929,\N,19,"Comedy,Short",7.1,1612
tt0020267,movie,The Phantom in the House,The Phantom in the House,0,1929,\N,64,"Crime,Drama,Mystery",5,129
tt0020269,movie,Piccadilly,Piccadilly,0,1929,\N,92,"Crime,Drama",7.1,1628
tt0020272,movie,The Pirate of Panama,The Pirate of Panama,0,1929,\N,\N,"Action,Adventure,Drama",4.7,21
tt0020276,short,The Plowboy,The Plowboy,0,1929,\N,6,"Animation,Comedy,Family",5.8,409
tt0020278,movie,Pointed Heels,Pointed Heels,0,1929,\N,62,"Comedy,Musical",5.7,128
tt0020281,short,Poor Aubrey,Poor Aubrey,0,1930,\N,15,"Comedy,Short",5.6,32
tt0020285,movie,The Power of Evil,Char vogi,0,1928,\N,62,Drama,4.2,24
tt0020286,movie,A Throw of Dice,Prapancha Pash,0,1929,\N,74,"Adventure,Drama,Romance",6.5,892
tt0020288,movie,The Pride of Pawnee,The Pride of Pawnee,0,1929,\N,60,Western,6.4,19
tt0020291,movie,Prisoners,Prisoners,0,1929,\N,87,"Crime,Drama,Romance",6.9,32
tt0020293,movie,"Prividenie, kotoroe ne vozvrashchaetsya","Prividenie, kotoroe ne vozvrashchaetsya",0,1930,\N,67,Drama,6.7,234
tt0020297,movie,Latin Quarter,Quartier Latin,0,1929,\N,100,"Drama,Romance",7,10
tt0020298,movie,Queen Kelly,Queen Kelly,0,1932,\N,101,Drama,7.1,3254
tt0020299,movie,Queen of the Night Clubs,Queen of the Night Clubs,0,1929,\N,60,Drama,8.7,16
tt0020305,movie,The Racketeer,The Racketeer,0,1929,\N,68,"Crime,Drama,Thriller",5.4,415
tt0020306,short,Radio Rhythm,Radio Rhythm,0,1929,\N,9,"Music,Short",6.2,29
tt0020307,short,Railroadin',Railroadin',0,1929,\N,20,"Comedy,Family,Short",6.6,121
tt0020308,movie,The Rainbow Man,The Rainbow Man,0,1929,\N,96,"Comedy,Drama,Musical",7,15
tt0020312,movie,Rasputin,Rasputin,0,1929,\N,\N,"Drama,History",6.2,10
tt0020315,movie,Red Hot Rhythm,Red Hot Rhythm,0,1929,\N,75,"Comedy,Crime,Drama",6.8,13
tt0020320,movie,Redskin,Redskin,0,1929,\N,82,"Adventure,Drama,Western",6.8,200
tt0020321,short,Rain,Regen,0,1929,\N,14,"Documentary,History,Short",7.1,1711
tt0020323,movie,The Rescue,The Rescue,0,1929,\N,96,"Adventure,Romance",7.2,28
tt0020324,movie,The Return of Sherlock Holmes,The Return of Sherlock Holmes,0,1929,\N,71,Mystery,5,50
tt0020325,movie,The Return of the Rat,The Return of the Rat,0,1929,\N,84,"Crime,Romance",7,34
tt0020328,movie,Rich People,Rich People,0,1929,\N,75,Romance,7.2,13
tt0020329,movie,Riders of the Rio Grande,Riders of the Rio Grande,0,1929,\N,50,"Action,Adventure,Romance",6,21
tt0020332,movie,Rio Rita,Rio Rita,0,1929,\N,140,"Comedy,Musical,Western",6,742
tt0020334,movie,The River of Romance,The River of Romance,0,1929,\N,78,"Drama,Romance",5.2,35
tt0020335,movie,The River,The River,0,1928,\N,84,"Drama,Romance",7.3,604
tt0020336,movie,Chasing Rainbows,Chasing Rainbows,0,1930,\N,96,"Comedy,Drama,Musical",5.9,243
tt0020337,movie,The Rocket Bus,The Rocket Bus,0,1929,\N,65,"Comedy,Fantasy",7.3,15
tt0020341,movie,Romance of the Underworld,Romance of the Underworld,0,1928,\N,68,Drama,7.1,68
tt0020342,movie,Rônin-gai - Dai-ichi-wa: Utsukushiki emono,Rônin-gai - Dai-ichi-wa: Utsukushiki emono,0,1928,\N,\N,"Action,Drama",6.6,61
tt0020344,movie,Rails,Rotaie,0,1929,\N,91,Drama,6.9,125
tt0020345,movie,Der rote Kreis,Der rote Kreis,0,1929,\N,\N,Mystery,7.7,11
tt0020349,movie,Der Ruf des Nordens,Der Ruf des Nordens,0,1929,\N,62,Adventure,5.3,33
tt0020350,movie,The Runaway Princess,The Runaway Princess,0,1929,\N,\N,"Crime,Drama",7.6,11
tt0020352,movie,Rågens rike,Rågens rike,0,1929,\N,81,Drama,6.1,11
tt0020353,movie,S.V.D. - Soyuz velikogo dela,S.V.D. - Soyuz velikogo dela,0,1927,\N,76,"Drama,History",6.5,119
tt0020354,movie,Saba,Saba,0,1929,\N,75,Drama,7.3,28
tt0020356,movie,Sailor's Holiday,Sailor's Holiday,0,1929,\N,58,Comedy,5.6,42
tt0020357,movie,Salamander,Salamandra,0,1928,\N,90,"Action,Drama,Thriller",7.2,26
tt0020358,movie,Sally,Sally,0,1929,\N,103,Musical,6.1,346
tt0020359,movie,Salute,Salute,0,1929,\N,84,"Drama,Romance,Sport",5.3,210
tt0020364,movie,The Saturday Night Kid,The Saturday Night Kid,0,1929,\N,63,Comedy,5.9,259
tt0020365,movie,Saturday's Children,Saturday's Children,0,1929,\N,90,"Comedy,Romance",5.9,33
tt0020366,movie,Say It with Songs,Say It with Songs,0,1929,\N,95,"Drama,Musical",4.9,143
tt0020370,movie,Scarlet Seas,Scarlet Seas,0,1928,\N,70,"Drama,Romance",7.1,25
tt0020371,movie,The Ship of Lost Men,Das Schiff der verlorenen Menschen,0,1929,\N,121,"Drama,Thriller",6.5,114
tt0020379,movie,Sea Fury,Sea Fury,0,1929,\N,58,Adventure,5,14
tt0020380,movie,The Second Mate,The Second Mate,0,1929,\N,\N,Adventure,4.3,11
tt0020387,movie,Seven Faces,Seven Faces,0,1929,\N,78,"Drama,Romance",7.8,66
tt0020388,movie,Seven Keys to Baldpate,Seven Keys to Baldpate,0,1929,\N,72,"Comedy,Mystery,Thriller",6.1,361
tt0020389,movie,The Sixth Sense,El sexto sentido,0,1929,\N,70,Drama,6.8,102
tt0020392,movie,The Shakedown,The Shakedown,0,1929,\N,70,"Drama,Sport",6.6,239
tt0020395,movie,The Shannons of Broadway,The Shannons of Broadway,0,1929,\N,65,Comedy,5,16
tt0020396,movie,She Goes to War,She Goes to War,0,1929,\N,87,Drama,7,87
tt0020399,short,Ship Ahoy,Ship Ahoy,0,1929,\N,8,"Comedy,Music,Short",5.1,34
tt0020400,movie,Ships of the Night,Ships of the Night,0,1928,\N,62,Adventure,6.5,25
tt0020402,movie,Show Boat,Show Boat,0,1929,\N,147,"Drama,Musical,Romance",6.2,284
tt0020403,movie,Show of Shows,The Show of Shows,0,1929,\N,128,Musical,5.8,440
tt0020404,movie,Side Street,Side Street,0,1929,\N,74,"Action,Crime,Drama",5.8,96
tt0020405,movie,The Silent Enemy,The Silent Enemy,0,1930,\N,84,Drama,7,242
tt0020406,movie,Silks and Saddles,Silks and Saddles,0,1929,\N,60,Drama,8.2,11
